country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","22-03-2026 13:00:00",19.16485,73.23409,CO,10,34,29
India,Maharashtra,Beed,"Bir, Beed - MPCB","22-03-2026 13:00:00",18.988474,75.753873,PM2.5,17,63,35
India,Maharashtra,Beed,"Bir, Beed - MPCB","22-03-2026 13:00:00",18.988474,75.753873,NH3,4,6,5
India,Maharashtra,Beed,"Bir, Beed - MPCB","22-03-2026 13:00:00",18.988474,75.753873,SO2,1,26,11
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","22-03-2026 13:00:00",19.0243902,73.0406721,PM10,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","22-03-2026 13:00:00",19.0243902,73.0406721,NO2,NA,NA,NA
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","22-03-2026 13:00:00",19.309073,73.057223,SO2,6,12,9
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","22-03-2026 13:00:00",19.786089,72.757971,PM10,54,87,75
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","22-03-2026 13:00:00",19.962900,79.298714,PM2.5,18,73,44
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","22-03-2026 13:00:00",19.962900,79.298714,NO2,32,37,34
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","22-03-2026 13:00:00",22.7084,75.8815,PM2.5,20,78,39
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","22-03-2026 13:00:00",22.7084,75.8815,CO,24,52,38
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","22-03-2026 13:00:00",23.163174,79.973061,PM2.5,7,58,24
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","22-03-2026 13:00:00",23.163174,79.973061,PM10,17,62,34
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","22-03-2026 13:00:00",23.163174,79.973061,NO2,12,21,15
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","22-03-2026 13:00:00",23.163174,79.973061,SO2,6,9,7
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","22-03-2026 13:00:00",23.142888,79.916147,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","22-03-2026 13:00:00",23.168606,79.932247,NH3,2,3,3
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","22-03-2026 13:00:00",23.168606,79.932247,SO2,13,25,21
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","22-03-2026 13:00:00",23.168606,79.932247,OZONE,40,59,51
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","22-03-2026 13:00:00",11.875000,75.373200,CO,19,22,20
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","22-03-2026 13:00:00",8.8787,76.6073,NO2,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","22-03-2026 13:00:00",8.8787,76.6073,OZONE,36,37,37
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","22-03-2026 13:00:00",8.563700,76.886500,NO2,6,7,6
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","22-03-2026 13:00:00",8.5149093,76.9435879,PM10,24,58,37
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","22-03-2026 13:00:00",10.532400,76.215900,NO2,6,8,7
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","22-03-2026 13:00:00",23.50016,80.23284,PM2.5,22,338,96
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","22-03-2026 13:00:00",23.50016,80.23284,PM10,28,366,104
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","22-03-2026 13:00:00",23.50016,80.23284,NH3,5,10,8
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","22-03-2026 13:00:00",23.108440,77.511428,NH3,9,14,12
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","22-03-2026 13:00:00",22.624758,75.675238,SO2,4,10,7
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","22-03-2026 13:00:00",23.8640158,78.80289321,NO2,1,107,41
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","22-03-2026 13:00:00",20.939198,77.765701,CO,29,61,34
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","22-03-2026 13:00:00",19.8389439,75.244448,PM2.5,7,95,34
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","22-03-2026 13:00:00",19.8389439,75.244448,PM10,7,100,36
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","22-03-2026 13:00:00",19.863756,75.321188,NO2,11,72,30
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","22-03-2026 13:00:00",19.863756,75.321188,NH3,1,3,2
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","22-03-2026 13:00:00",19.863756,75.321188,SO2,26,42,36
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","22-03-2026 13:00:00",19.863756,75.321188,OZONE,14,79,53
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","22-03-2026 13:00:00",22.7289,75.8076,PM2.5,48,262,108
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","22-03-2026 13:00:00",22.4310,75.5213,CO,20,92,32
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","22-03-2026 13:00:00",22.4310,75.5213,OZONE,2,39,16
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","22-03-2026 13:00:00",22.7524,75.8872,PM10,17,111,44
